row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit
7613.0,US-2015-130491,8.02.2015,11.02.2015,First Class,BH-11710,Brosina Hoffman,Consumer,United States,Garden City,Kansas,67846.0,Central,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head","5,81",1.0,0%,"1,80"
7614.0,US-2015-130491,8.02.2015,11.02.2015,First Class,BH-11710,Brosina Hoffman,Consumer,United States,Garden City,Kansas,67846.0,Central,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box","5,76",2.0,0%,"1,73"
7615.0,CA-2015-113740,24.08.2015,28.08.2015,Second Class,SC-20380,Shahid Collister,Consumer,United States,New York City,New York,10035.0,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back","14,91",3.0,0%,"4,62"
7616.0,CA-2014-148425,30.11.2014,4.12.2014,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Orlando,Florida,32839.0,South,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack","6,64",9.0,70%,"-4,43"
7617.0,CA-2016-144309,10.12.2016,16.12.2016,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Watertown,New York,13601.0,East,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book","18,54",2.0,0%,"8,71"
7618.0,CA-2016-144309,10.12.2016,16.12.2016,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Watertown,New York,13601.0,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,"679,96",5.0,20%,"220,99"
7619.0,CA-2017-151225,27.10.2017,29.10.2017,First Class,JM-15655,Jim Mitchum,Corporate,United States,Los Angeles,California,90032.0,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,"189,58",1.0,20%,"9,48"
7620.0,CA-2017-151225,27.10.2017,29.10.2017,First Class,JM-15655,Jim Mitchum,Corporate,United States,Los Angeles,California,90032.0,West,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,"71,96",5.0,20%,"7,20"
7621.0,US-2014-144078,25.11.2014,29.11.2014,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Los Angeles,California,90004.0,West,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,"539,92",5.0,20%,"47,24"
7622.0,US-2014-144078,25.11.2014,29.11.2014,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Los Angeles,California,90004.0,West,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,"725,34",4.0,20%,"54,40"
7623.0,US-2014-144078,25.11.2014,29.11.2014,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Los Angeles,California,90004.0,West,OFF-AR-10004707,Office Supplies,Art,"Staples in misc, colors","7,44",3.0,0%,"2,60"
7624.0,CA-2014-124464,14.07.2014,20.07.2014,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Newark,Delaware,19711.0,East,OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,"39,48",1.0,0%,"11,05"
7625.0,CA-2015-136805,23.05.2015,27.05.2015,Second Class,NM-18445,Nathan Mautz,Home Office,United States,Detroit,Michigan,48234.0,Central,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,"850,50",5.0,10%,"245,70"
7626.0,CA-2015-136805,23.05.2015,27.05.2015,Second Class,NM-18445,Nathan Mautz,Home Office,United States,Detroit,Michigan,48234.0,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,"75,33",9.0,0%,"19,59"
7627.0,US-2015-159499,21.11.2015,23.11.2015,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Phoenix,Arizona,85023.0,West,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,"325,63",6.0,20%,"28,49"
7628.0,US-2015-159499,21.11.2015,23.11.2015,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Phoenix,Arizona,85023.0,West,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,"23,34",2.0,20%,"-1,46"
7629.0,US-2015-159499,21.11.2015,23.11.2015,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Phoenix,Arizona,85023.0,West,OFF-LA-10003121,Office Supplies,Labels,Avery 506,"16,52",5.0,20%,"5,37"
7630.0,CA-2014-162089,30.03.2014,1.04.2014,First Class,MP-17470,Mark Packer,Home Office,United States,Brownsville,Texas,78521.0,Central,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,"335,72",5.0,20%,"113,31"
7631.0,CA-2014-162089,30.03.2014,1.04.2014,First Class,MP-17470,Mark Packer,Home Office,United States,Brownsville,Texas,78521.0,Central,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,"251,94",7.0,20%,"88,18"
7632.0,CA-2014-162089,30.03.2014,1.04.2014,First Class,MP-17470,Mark Packer,Home Office,United States,Brownsville,Texas,78521.0,Central,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black","127,30",7.0,30%,"-9,09"
7633.0,US-2017-158526,29.12.2017,1.01.2018,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214.0,South,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,"1207,84",8.0,0%,"314,04"
7634.0,US-2017-158526,29.12.2017,1.01.2018,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214.0,South,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,"12,53",1.0,0%,"5,89"
7635.0,US-2017-158526,29.12.2017,1.01.2018,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214.0,South,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,"34,58",1.0,0%,"10,03"
7636.0,US-2017-158526,29.12.2017,1.01.2018,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214.0,South,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black","300,98",1.0,0%,"87,28"
7637.0,US-2017-158526,29.12.2017,1.01.2018,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214.0,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,"258,75",3.0,0%,"77,63"
7638.0,CA-2017-104885,2.03.2017,8.03.2017,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711.0,East,OFF-AR-10001615,Office Supplies,Art,Newell 34,"59,52",3.0,0%,"15,48"
7639.0,CA-2017-104885,2.03.2017,8.03.2017,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711.0,East,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,"57,96",7.0,0%,"27,24"
7640.0,CA-2017-104885,2.03.2017,8.03.2017,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711.0,East,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled","441,96",2.0,0%,"101,65"
7641.0,CA-2017-104885,2.03.2017,8.03.2017,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711.0,East,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,"68,04",6.0,0%,"33,34"
7642.0,US-2016-157490,6.10.2016,7.10.2016,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001.0,West,TEC-MA-10001695,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,"703,71",6.0,70%,"-938,28"
7643.0,US-2016-157490,6.10.2016,7.10.2016,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001.0,West,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,"17,90",4.0,70%,"-14,92"
7644.0,US-2016-157490,6.10.2016,7.10.2016,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001.0,West,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""","11,98",4.0,70%,"-9,18"
7645.0,US-2016-157490,6.10.2016,7.10.2016,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001.0,West,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack","67,96",5.0,20%,"0,85"
7646.0,CA-2015-161452,5.04.2015,11.04.2015,Standard Class,CA-11965,Carol Adams,Corporate,United States,Los Angeles,California,90036.0,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,"892,22",3.0,20%,"89,22"
7647.0,US-2014-115196,9.09.2014,13.09.2014,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Greenville,North Carolina,27834.0,South,TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White","1299,99",2.0,50%,"-572,00"
7648.0,CA-2016-138968,15.03.2016,16.03.2016,First Class,FC-14335,Fred Chung,Corporate,United States,San Francisco,California,94110.0,West,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,"4,54",2.0,20%,"1,65"
7649.0,CA-2016-138968,15.03.2016,16.03.2016,First Class,FC-14335,Fred Chung,Corporate,United States,San Francisco,California,94110.0,West,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,"1352,03",4.0,20%,"84,50"
7650.0,CA-2015-101889,27.12.2015,31.12.2015,Standard Class,DB-13120,David Bremer,Corporate,United States,Marion,Ohio,43302.0,East,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer","1548,99",9.0,40%,"-464,70"
7651.0,CA-2015-101889,27.12.2015,31.12.2015,Standard Class,DB-13120,David Bremer,Corporate,United States,Marion,Ohio,43302.0,East,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,"19,87",3.0,20%,"6,71"
7652.0,CA-2017-110821,7.08.2017,8.08.2017,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Dallas,Texas,75081.0,Central,TEC-AC-10001552,Technology,Accessories,"Logitech K350 2,4Ghz Wireless Keyboard","119,45",3.0,20%,"-13,44"
7653.0,CA-2017-110821,7.08.2017,8.08.2017,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Dallas,Texas,75081.0,Central,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,"118,16",2.0,20%,"-25,11"
7654.0,CA-2015-121552,22.03.2015,27.03.2015,Standard Class,FW-14395,Fred Wasserman,Corporate,United States,Huntsville,Alabama,35810.0,South,OFF-AR-10003217,Office Supplies,Art,Newell 316,"19,56",4.0,0%,"5,48"
7655.0,CA-2015-107685,30.11.2015,2.12.2015,Second Class,JM-15865,John Murray,Consumer,United States,Las Vegas,Nevada,89115.0,West,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size","80,96",4.0,0%,"29,15"
7656.0,CA-2015-107685,30.11.2015,2.12.2015,Second Class,JM-15865,John Murray,Consumer,United States,Las Vegas,Nevada,89115.0,West,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,"25,92",4.0,0%,"12,44"
7657.0,US-2014-120740,15.04.2014,15.04.2014,Same Day,PS-18970,Paul Stevenson,Home Office,United States,Los Angeles,California,90049.0,West,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,"106,96",2.0,0%,"31,02"
7658.0,US-2014-120740,15.04.2014,15.04.2014,Same Day,PS-18970,Paul Stevenson,Home Office,United States,Los Angeles,California,90049.0,West,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock","187,76",4.0,0%,"76,98"
7659.0,CA-2017-155740,30.07.2017,2.08.2017,First Class,TC-21475,Tony Chapman,Home Office,United States,Lakewood,Ohio,44107.0,East,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,"76,78",4.0,70%,"-53,74"
7660.0,CA-2017-146493,1.06.2017,5.06.2017,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Fremont,Nebraska,68025.0,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets","53,90",5.0,0%,"25,87"
7661.0,CA-2014-105417,7.01.2014,12.01.2014,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Huntsville,Texas,77340.0,Central,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock","76,73",3.0,60%,"-53,71"
7662.0,CA-2014-105417,7.01.2014,12.01.2014,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Huntsville,Texas,77340.0,Central,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""","10,43",7.0,80%,"-18,25"
7663.0,US-2017-141509,29.09.2017,1.10.2017,First Class,SC-20575,Sonia Cooley,Consumer,United States,Los Angeles,California,90036.0,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,"99,20",5.0,0%,"25,79"
7664.0,CA-2017-139493,13.09.2017,19.09.2017,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Asheville,North Carolina,28806.0,South,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,"15,92",5.0,20%,"2,79"
7665.0,CA-2014-151967,22.10.2014,26.10.2014,Standard Class,NB-18580,Nicole Brennan,Corporate,United States,Bossier City,Louisiana,71111.0,South,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,"129,92",4.0,0%,"10,39"
7666.0,US-2016-140158,4.10.2016,8.10.2016,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908.0,East,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,"30,40",1.0,0%,"13,98"
7667.0,US-2016-140158,4.10.2016,8.10.2016,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908.0,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,"5399,91",9.0,0%,"2591,96"
7668.0,US-2016-140158,4.10.2016,8.10.2016,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908.0,East,OFF-ST-10000136,Office Supplies,Storage,Letter Size File,"119,10",3.0,0%,"34,54"
7669.0,CA-2015-130974,27.11.2015,29.11.2015,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149.0,East,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,"40,08",6.0,0%,"19,24"
7670.0,CA-2015-130974,27.11.2015,29.11.2015,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149.0,East,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,"59,94",3.0,0%,"28,17"
7671.0,CA-2015-130974,27.11.2015,29.11.2015,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149.0,East,TEC-AC-10003095,Technology,Accessories,"Logitech G35 7,1-Channel Surround Sound Headset","259,98",2.0,0%,"88,39"
7672.0,CA-2015-130974,27.11.2015,29.11.2015,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149.0,East,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases","170,98",1.0,0%,"32,49"
7673.0,CA-2015-130974,27.11.2015,29.11.2015,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149.0,East,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp","38,97",3.0,0%,"4,68"
7674.0,CA-2015-130974,27.11.2015,29.11.2015,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149.0,East,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,"154,90",5.0,0%,"69,71"
7675.0,CA-2015-130974,27.11.2015,29.11.2015,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149.0,East,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,"446,07",4.0,30%,"0,00"
7676.0,CA-2017-133487,6.05.2017,9.05.2017,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,Rancho Cucamonga,California,91730.0,West,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,"152,94",3.0,0%,"41,29"
7677.0,CA-2014-142951,8.10.2014,8.10.2014,Same Day,JG-15115,Jack Garza,Consumer,United States,Charlotte,North Carolina,28205.0,South,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack","23,47",3.0,20%,"4,99"
7678.0,CA-2014-133592,31.12.2014,7.01.2015,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908.0,East,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,"195,64",4.0,0%,"91,95"
7679.0,CA-2014-133592,31.12.2014,7.01.2015,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908.0,East,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,"14,94",3.0,0%,"7,02"
7680.0,CA-2014-133592,31.12.2014,7.01.2015,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908.0,East,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,"1687,80",4.0,0%,"742,63"
7681.0,CA-2014-133592,31.12.2014,7.01.2015,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908.0,East,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,"341,96",2.0,0%,"78,65"
7682.0,CA-2014-133592,31.12.2014,7.01.2015,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908.0,East,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray","605,88",6.0,0%,"151,47"
7683.0,CA-2015-120782,28.04.2015,1.05.2015,First Class,SD-20485,Shirley Daniels,Home Office,United States,Midland,Michigan,48640.0,Central,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,"186,73",1.0,10%,"41,50"
7684.0,CA-2015-120782,28.04.2015,1.05.2015,First Class,SD-20485,Shirley Daniels,Home Office,United States,Midland,Michigan,48640.0,Central,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,"3812,97",3.0,0%,"1906,49"
7685.0,CA-2015-116876,14.02.2015,21.02.2015,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Rochester,New York,14609.0,East,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""","26,42",9.0,20%,"9,58"
7686.0,CA-2015-116876,14.02.2015,21.02.2015,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Rochester,New York,14609.0,East,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,"625,99",1.0,0%,"187,80"
7687.0,CA-2016-169838,25.11.2016,29.11.2016,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,49201.0,Central,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,"1568,61",9.0,0%,"329,41"
7688.0,CA-2016-169838,25.11.2016,29.11.2016,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,49201.0,Central,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,"17,30",1.0,0%,"8,30"
7689.0,CA-2016-169838,25.11.2016,29.11.2016,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,49201.0,Central,TEC-AC-10004518,Technology,Accessories,"Memorex Mini Travel Drive 32 GB USB 2,0 Flash Drive","160,00",8.0,0%,"62,40"
7690.0,US-2017-128951,15.07.2017,17.07.2017,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,23434.0,South,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,"179,94",3.0,0%,"50,38"
7691.0,US-2017-128951,15.07.2017,17.07.2017,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,23434.0,South,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,"872,94",3.0,0%,"157,13"
7692.0,US-2017-128951,15.07.2017,17.07.2017,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,23434.0,South,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,"12,96",2.0,0%,"6,22"
7693.0,CA-2014-102330,29.12.2014,3.01.2015,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Brentwood,California,94513.0,West,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,"88,80",6.0,0%,"44,40"
7694.0,CA-2014-102330,29.12.2014,3.01.2015,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Brentwood,California,94513.0,West,TEC-PH-10001051,Technology,Phones,HTC One,"319,97",4.0,20%,"36,00"
7695.0,CA-2016-118899,22.03.2016,22.03.2016,Same Day,MC-17275,Marc Crier,Consumer,United States,Seattle,Washington,98103.0,West,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black","167,89",7.0,20%,"14,69"
7696.0,CA-2017-107958,2.07.2017,5.07.2017,First Class,AH-10120,Adrian Hane,Home Office,United States,Houston,Texas,77036.0,Central,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs,, 14 7/8 x 11","163,96",5.0,20%,"59,44"
7697.0,CA-2017-107958,2.07.2017,5.07.2017,First Class,AH-10120,Adrian Hane,Home Office,United States,Houston,Texas,77036.0,Central,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,"5,23",4.0,80%,"-8,11"
7698.0,CA-2017-151799,14.12.2017,18.12.2017,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841.0,East,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,"1199,98",2.0,0%,"467,99"
7699.0,CA-2017-151799,14.12.2017,18.12.2017,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841.0,East,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,"73,85",1.0,0%,"2,22"
7700.0,CA-2017-151799,14.12.2017,18.12.2017,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841.0,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,"25,71",3.0,0%,"6,68"
7701.0,CA-2017-151799,14.12.2017,18.12.2017,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841.0,East,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long","17,28",6.0,0%,"8,12"
7702.0,CA-2017-151799,14.12.2017,18.12.2017,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841.0,East,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,"526,58",2.0,30%,"-52,66"
7703.0,CA-2016-114601,26.08.2016,2.09.2016,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234.0,Central,OFF-PA-10000605,Office Supplies,Paper,Xerox 1950,"11,56",2.0,0%,"5,66"
7704.0,CA-2016-114601,26.08.2016,2.09.2016,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234.0,Central,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,"209,97",3.0,0%,"58,79"
7705.0,CA-2016-114601,26.08.2016,2.09.2016,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234.0,Central,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,"447,84",4.0,0%,"98,52"
7706.0,CA-2016-114601,26.08.2016,2.09.2016,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234.0,Central,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,"479,97",3.0,0%,"163,19"
7707.0,CA-2016-114601,26.08.2016,2.09.2016,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234.0,Central,OFF-AR-10002578,Office Supplies,Art,Newell 335,"8,64",3.0,0%,"2,51"
7708.0,CA-2017-100237,15.10.2017,19.10.2017,Standard Class,SV-20815,Stuart Van,Corporate,United States,Orem,Utah,84057.0,West,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,"11,68",2.0,0%,"4,20"
7709.0,CA-2014-139542,25.10.2014,29.10.2014,Standard Class,EH-14185,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack","40,78",3.0,20%,"0,51"
7710.0,CA-2014-139542,25.10.2014,29.10.2014,Standard Class,EH-14185,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black","13,70",3.0,70%,"-9,59"
7711.0,US-2015-142811,2.04.2015,7.04.2015,Standard Class,JL-15850,John Lucas,Consumer,United States,Mesa,Arizona,85204.0,West,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,"87,80",5.0,20%,"32,93"
7712.0,CA-2017-139353,28.10.2017,30.10.2017,Second Class,JM-15250,Janet Martin,Consumer,United States,Fayetteville,North Carolina,28314.0,South,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""","77,95",3.0,20%,"15,59"
7713.0,CA-2017-139353,28.10.2017,30.10.2017,Second Class,JM-15250,Janet Martin,Consumer,United States,Fayetteville,North Carolina,28314.0,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h","147,18",2.0,20%,"-29,44"
7714.0,CA-2017-139353,28.10.2017,30.10.2017,Second Class,JM-15250,Janet Martin,Consumer,United States,Fayetteville,North Carolina,28314.0,South,OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,"47,95",3.0,20%,"16,18"
7715.0,CA-2014-150203,5.12.2014,7.12.2014,First Class,JB-15925,Joni Blumstein,Consumer,United States,Los Angeles,California,90032.0,West,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,"250,26",6.0,0%,"72,58"
7716.0,US-2017-101518,3.11.2017,8.11.2017,Standard Class,PB-19105,Peter Bühler,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack","40,78",3.0,20%,"0,51"
